"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_training_questionnaire_questionnaire_manager","training.questionnaire","model_training_questionnaire","training_exam.group_questionnaire_manager",1,1,1,1
"access_training_question_questionnaire_manager","training.question","model_training_question","training_exam.group_questionnaire_manager",1,1,1,1
"access_training_exam_answer_questionnaire_manager","training.exam_answer","model_training_exam_answer","training_exam.group_questionnaire_manager",1,1,1,1
"access_training_planned_exam_questionnaire_manager","training.planned_exam","model_training_planned_exam","training_exam.group_questionnaire_manager",1,1,1,1
"access_training_exam_result_questionnaire_manager","training.exam_result","model_training_exam_result","training_exam.group_questionnaire_manager",1,1,1,1
"access_training_questionnaire_questionnaire_user","training.questionnaire","model_training_questionnaire","training_exam.group_questionnaire_user",1,0,0,0
"access_training_question_questionnaire_user","training.question","model_training_question","training_exam.group_questionnaire_user",1,0,0,0
"access_training_exam_answer_questionnaire_user","training.exam_answer","model_training_exam_answer","training_exam.group_questionnaire_user",1,0,0,0
"access_training_planned_exam_questionnaire_user","training.planned_exam","model_training_planned_exam","training_exam.group_questionnaire_user",1,0,0,0
"access_training_exam_result_questionnaire_user","training.exam_result","model_training_exam_result","training_exam.group_questionnaire_user",1,0,0,0
